x y g
97052.612523 113627.349692 -0.065767
93378.538090 113513.085450 1.712758
89704.432651 113398.824486 5.781163
86030.295031 113284.567080 10.927495
82356.124054 113170.313531 18.688362
78681.918702 113056.064156 26.350929
75007.677756 112941.819198 30.407906
71333.400126 112827.579005 30.424555
67659.084748 112713.343862 29.909260
63984.730483 112599.114076 29.227592
60310.336133 112484.889910 26.947413
56635.900648 112370.671682 24.104701
52961.422840 112256.459675 14.530155
49286.901673 112142.254204 1.884254
45612.335977 112028.055547 -6.870181
41937.724582 111913.863995 -10.884610
38263.066466 111799.679887 -8.858506
34588.360489 111685.503480 1.661596
30913.605422 111571.335077 18.552721
27238.800276 111457.174985 39.148690
23563.943846 111343.023483 55.039669
19889.035072 111228.880907 59.567806
16214.072773 111114.747502 51.771062
12539.055829 111000.623595 36.356295
8863.983139 110886.509468 21.205787
339638.101164 117466.275165 24.334193
335963.603977 117352.434945 24.948291
332289.149281 117238.578486 22.179512
328614.736071 117124.706145 20.772032
324940.363148 117010.818192 15.006299
321266.029461 116896.914933 2.372866
317591.733819 116782.996664 -18.052497
313917.475112 116669.063683 -31.780678
310243.252242 116555.116272 -36.221046
306569.064108 116441.154756 -33.728429
302894.909551 116327.179416 -32.056278
299220.787494 116213.190543 -40.299293
295546.696715 116099.188430 -47.896362
291872.636218 115985.173393 -50.594885
288198.604797 115871.145721 -48.564482
284524.601402 115757.105711 -44.904136
280850.624844 115643.053648 -42.027583
277176.674078 115528.989852 -40.032147
273502.747928 115414.914611 -36.781462
269828.845234 115300.828188 -30.462735
266154.964964 115186.730937 -22.269862
262481.105972 115072.623117 -16.275076
258807.267107 114958.505033 -12.466487
255133.447231 114844.376964 -8.853270
251459.645348 114730.239249 -5.335205
247785.860191 114616.092144 -6.524059
244112.090708 114501.935968 -9.267224
240438.335789 114387.771011 -3.620703
236764.594253 114273.597568 1.218883
233090.865075 114159.415947 3.444436
229417.147025 114045.226396 6.939943
225743.439075 113931.029284 14.729293
222069.740088 113816.824859 25.376450
218396.048916 113702.613429 37.513134
214722.364420 113588.395294 49.395837
211048.685479 113474.170730 61.444819
207375.011034 113359.940061 82.007956
203701.339976 113245.703579 103.809628
200027.671119 113131.461577 131.324925
196354.003366 113017.214349 158.417210
192680.335557 112902.962157 170.601498
189006.666662 112788.705369 147.484061
185332.995469 112674.444218 90.848055
181659.320901 112560.179025 39.098554
177985.641824 112445.910072 -4.143450
174311.957166 112331.637701 -45.658971
170638.265747 112217.362147 -79.476224
166964.566440 112103.083735 -107.815709
163290.858209 111988.802778 -129.409716
159617.139877 111874.519553 -141.818072
155943.410279 111760.234343 -143.227636
152269.668333 111645.947433 -134.583581
148595.913010 111531.659192 -121.483632
144922.143032 111417.369843 -108.829876
141248.357329 111303.079698 -100.342453
137574.554837 111188.789073 -91.549881
133900.734431 111074.498260 -80.305734
130226.894920 110960.207534 -66.801451
126553.035192 110845.917192 -51.687881
122879.154208 110731.627568 -34.314726
119205.250806 110617.338923 -19.818113
115531.323817 110503.051557 -12.545413
111857.372157 110388.765769 -6.369976
108183.394745 110274.481877 -2.603649
104509.390376 110160.200129 -0.762944
100835.358047 110045.920879 2.035917
97161.296490 109931.644376 2.634229
93487.204655 109817.370928 5.190231
89813.081428 109703.100832 9.870341
86138.925768 109588.834422 14.768222
82464.736362 109474.571930 19.949207
78790.512255 109360.313706 25.300952
75116.252227 109246.059992 27.969462
71441.955181 109131.811133 26.080063
67767.620056 109017.567404 24.477256
64093.245708 108903.329114 23.631326
60418.830928 108789.096549 21.163265
56744.374671 108674.870000 18.711565
53069.875817 108560.649772 11.070066
49395.333184 108446.436142 0.704052
45720.745734 108332.229443 -5.695320
42046.112302 108218.029945 -8.892020
38371.431794 108103.837963 -6.015790
34696.703055 107989.653783 6.965478
31021.924941 107875.477682 28.085305
27347.096372 107761.309989 52.034164
23672.216148 107647.150965 70.756144
19997.283283 107533.000948 75.439333
16322.296584 107418.860212 62.835672
12647.254858 107304.729049 41.298177
8972.157150 107190.607777 22.516816
339747.216220 113771.383815 29.092563
336072.723580 113657.528153 30.959906
332398.273093 113543.656373 26.646066
328723.863693 113429.768760 23.627558
325049.494305 113315.865664 18.370801
321375.163810 113201.947340 4.634852
317700.871012 113088.014092 -17.165005
314026.614797 112974.066206 -29.950645
310352.394130 112860.103996 -37.322009
306678.207835 112746.127760 -36.891138
303004.054821 112632.137794 -35.956912
299329.933925 112518.134401 -42.488369
295655.844005 112404.117837 -48.879852
291981.783980 112290.088443 -51.154647
288307.752791 112176.046504 -48.713799
284633.749229 112061.992318 -45.726069
280959.772176 111947.926171 -44.305893
277285.820584 111833.848382 -41.631964
273611.893206 111719.759206 -37.752330
269937.989077 111605.658990 -32.152091
266264.106963 111491.547993 -23.905680
262590.245774 111377.426520 -17.397069
258916.404427 111263.294889 -13.030256
255242.581777 111149.153379 -9.592546
251568.776690 111035.002280 -4.144846
247894.988028 110920.841894 -5.444580
244221.214743 110806.672519 -6.961271
240547.455641 110692.494458 -0.924740
236873.709618 110578.307980 1.417771
233199.975634 110464.113430 3.506999
229526.252452 110349.911064 7.017940
225852.538982 110235.701189 13.359374
222178.834144 110121.484103 21.584511
218505.136787 110007.260103 33.014337
214831.445848 109893.029481 45.952570
211157.760112 109778.792546 58.994323
207484.078465 109664.549553 76.082228
203810.399922 109550.300863 92.757344
200136.723160 109436.046706 114.027053
196463.047282 109321.787451 139.634187
192789.370984 109207.523323 158.715685
189115.693241 109093.254659 149.717300
185442.012897 108978.981745 100.923597
181768.328808 108864.704856 50.925838
178094.639964 108750.424348 10.170744
174420.945101 108636.140436 -29.145673
170747.243150 108521.853476 -64.181048
167073.533069 108407.563747 -94.480711
163399.813671 108293.271544 -118.217272
159726.083773 108178.977153 -132.317252
156052.342355 108064.680872 -134.948844
152378.588313 107950.383032 -127.207254
148704.820427 107836.083877 -114.212314
145031.037606 107721.783744 -101.928072
141357.238791 107607.482905 -94.215372
137683.422768 107493.181649 -86.003240
134009.588544 107378.880322 -76.197981
130335.734866 107264.579145 -64.064214
126661.860674 107150.278476 -52.172190
122987.964802 107035.978555 -38.193696
119314.046208 106921.679734 -26.957364
115640.103729 106807.382285 -19.954683
111966.136272 106693.086522 -13.722503
108292.142690 106578.792723 -7.962658
104618.121841 106464.501156 -1.114270
100944.072575 106350.212148 3.499865
97269.993909 106235.926009 5.980338
93595.884568 106121.643016 9.555152
89921.743512 106007.363470 13.702266
86247.569629 105893.087659 18.133583
82573.361807 105778.815913 20.742648
78899.118813 105664.548470 23.178349
75224.839629 105550.285649 24.050510
71550.523091 105436.027763 21.900808
67876.168123 105321.775113 20.775003
64201.773589 105207.527978 19.478891
60527.338346 105093.286667 16.968220
56852.861272 104979.051456 14.419567
53178.341242 104864.822660 9.128079
49503.777076 104750.600533 1.129866
45829.167805 104636.385432 -3.638959
42154.512183 104522.177622 -5.737035
38479.809190 104407.977421 -1.504732
34805.057590 104293.785109 13.788488
31130.256315 104179.600967 38.615401
27455.404213 104065.425301 64.499697
23780.500208 103951.258443 84.674655
20105.543119 103837.100616 88.821996
16430.531943 103722.952208 71.941284
12755.465431 103608.813450 47.494671
9080.342467 103494.684651 26.255482
339856.350946 110076.503351 35.401512
336181.862691 109962.631878 35.655196
332507.416323 109848.744390 32.651088
328833.010697 109734.841165 29.965895
325158.644740 109620.922525 24.381044
321484.317320 109506.988761 9.044941
317810.027309 109393.040168 -14.227694
314135.773523 109279.077009 -27.041537
310461.554984 109165.099638 -36.458284
306787.370445 109051.108320 -39.973639
303113.218807 108937.103357 -40.587476
299439.098983 108823.085035 -44.751919
295765.009885 108709.053672 -49.581619
292090.950291 108595.009550 -50.530423
288416.919130 108480.952972 -48.842473
284742.915345 108366.884233 -47.153866
281068.937728 108252.803631 -46.514467
277394.985165 108138.711455 -43.149829
273721.056609 108024.608014 -38.614510
270047.150882 107910.493605 -32.387812
266373.266888 107796.368511 -24.200155
262699.403458 107682.233034 -17.763723
259025.559512 107568.087462 -13.119179
255351.733963 107453.932122 -8.109717
251677.925606 107339.767261 -3.444381
248004.133366 107225.593222 -4.032504
244330.356188 107111.410301 -3.903616
240656.592816 106997.218740 -1.049307
236982.842266 106883.018899 0.473657
233309.103293 106768.811033 3.697641
229635.374865 106654.595457 6.712478
225961.655819 106540.372454 10.947917
222287.945065 106426.142338 18.552985
218614.241457 106311.905377 28.724699
214940.543911 106197.661911 42.408809
211266.851298 106083.412210 56.279048
207593.162414 105969.156554 68.925125
203919.476212 105854.895242 81.882742
200245.791631 105740.628632 97.141337
196572.107436 105626.356939 120.606067
192898.422590 105512.080497 145.057244
189224.735924 105397.799597 149.097762
185551.046279 105283.514522 110.717023
181877.352643 105169.225603 65.382678
178203.653875 105054.933110 29.137978
174529.948760 104940.637336 -6.191134
170856.236243 104826.338570 -42.458994
167182.515260 104712.037155 -76.708379
163508.784558 104597.733336 -104.856070
159835.043096 104483.427422 -122.877871
156161.289771 104369.119715 -127.911417
152487.523411 104254.810516 -121.642531
148813.743001 104140.500123 -109.687611
145139.947239 104026.188805 -97.838502
141466.135192 103911.876907 -89.234746
137792.305586 103797.564654 -80.817513
134118.457417 103683.252413 -72.028160
130444.589492 103568.940444 -60.897546
126770.700697 103454.629025 -50.180807
123096.789977 103340.318514 -39.579688
119422.856095 103226.009139 -29.763318
115748.898023 103111.701224 -21.757777
112074.914659 102997.395094 -15.089968
108400.904783 102883.091000 -6.707276
104726.867318 102768.789243 1.497036
101052.801186 102654.490152 5.731574
97378.705257 102540.194001 9.614934
93704.578328 102425.901078 14.129301
90030.419348 102311.611693 17.471584
86356.227203 102197.326142 20.427616
82682.000784 102083.044725 19.843567
79007.738922 101968.767722 19.591509
75333.440446 101854.495424 18.793290
71659.104342 101740.228150 16.602200
67984.729454 101625.966205 16.639312
64310.314646 101511.709849 15.892710
60635.858774 101397.459391 14.510015
56961.360779 101283.215137 11.821440
53286.819529 101168.977410 8.234073
49612.233780 101054.746423 2.265393
45937.602620 100940.522572 -1.226391
42262.924738 100826.306080 -2.032928
38588.199107 100712.097273 3.166805
34913.424569 100597.896435 19.322155
31238.600030 100483.703892 43.729899
27563.724355 100369.519903 69.554916
23888.796463 100255.344809 89.713431
20213.815158 100141.178859 91.150411
16538.779309 100027.022356 72.476598
12863.687861 99912.875629 48.832503
9188.539710 99798.738957 27.481220
339965.505688 106381.629402 39.847359
336291.021783 106267.741864 38.586458
332616.579423 106153.838380 39.294211
328942.177452 106039.919252 36.595780
325267.814865 105925.984816 29.729725
321593.490451 105812.035337 15.411810
317919.203085 105698.071100 -6.974653
314244.951639 105584.092408 -24.087098
310570.735062 105470.099590 -34.614979
306896.552250 105356.092916 -37.983967
303222.401953 105242.072681 -39.317126
299548.283146 105128.039192 -43.287713
295874.194670 105013.992732 -46.444207
292200.135442 104899.933609 -47.951451
288526.104314 104785.862120 -47.649849
284852.100145 104671.778554 -47.118719
281178.121878 104557.683218 -45.764780
277504.168381 104443.576414 -42.771664
273830.238469 104329.458417 -38.345206
270156.331033 104215.329515 -31.640076
266482.445029 104101.190052 -23.582519
262808.579296 103987.040298 -16.885995
259134.732674 103872.880527 -11.363199
255460.904075 103758.711065 -5.867577
251787.092424 103644.532203 -3.449901
248113.296509 103530.344228 -2.852574
244439.515340 103416.147456 -2.078324
240765.747645 103301.942155 -1.740233
237091.992374 103187.728645 0.361810
233418.248426 103073.507195 2.994069
229744.514677 102959.278154 4.604212
226070.789974 102845.041753 7.714725
222397.073217 102730.798327 14.765425
218723.363252 102616.548150 23.786222
215049.659000 102502.291542 37.600058
211375.959391 102388.028805 51.371166
207702.263151 102273.760184 61.790521
204028.569359 102159.486052 71.050272
200354.876689 102045.206626 82.603495
196681.184166 101930.922250 103.719432
193007.490609 101816.633210 129.310302
189333.794992 101702.339822 142.756042
185660.096012 101588.042324 116.694470
181986.392716 101473.741085 78.114563
178312.683899 101359.436333 48.080460
174638.968470 101245.128425 18.688149
170965.245306 101130.817615 -19.051640
167291.513273 101016.504215 -58.851590
163617.771257 100902.188501 -92.712861
159944.018130 100787.870799 -114.296243
156270.252792 100673.551391 -122.352829
152596.474072 100559.230555 -119.198228
148922.680941 100444.908628 -109.993715
145248.872246 100330.585885 -97.948852
141575.046761 100216.262598 -87.445053
137901.203554 100101.939122 -78.420162
134227.341350 99987.615695 -68.903095
130553.459086 99873.292641 -57.296807
126879.555641 99758.970245 -47.191425
123205.629830 99644.648781 -37.929484
119531.680675 99530.328614 -28.758506
115857.706941 99416.009981 -20.359451
112183.707531 99301.693184 -12.025874
108509.681347 99187.378560 -1.936489
104835.627179 99073.066331 5.040290
101161.544084 98958.756875 7.654488
97487.430784 98844.450433 12.839817
93813.286151 98730.147290 16.830796
90139.109192 98615.847805 19.262166
86464.898723 98501.552241 20.062727
82790.653561 98387.260874 16.806904
79116.372673 98272.974029 14.168000
75442.054891 98158.691985 12.403362
71767.699120 98044.415058 10.899074
68093.304207 97930.143522 12.251492
64418.869078 97815.877688 12.222632
60744.392519 97701.617821 11.004343
57069.873532 97587.364279 8.529309
53395.310856 97473.117281 5.778383
49720.703506 97358.877196 2.016967
46046.050297 97244.644290 -0.074075
42371.350057 97130.418831 -0.436818
38696.601747 97016.201173 5.274718
35021.804215 96901.991560 19.569377
31346.956365 96787.790328 39.806343
27672.056978 96673.597738 62.954342
23997.105052 96559.414117 80.098554
20322.099379 96445.239741 80.326749
16647.038902 96331.074917 64.090935
12971.922491 96216.919958 42.401862
9296.748893 96102.775107 24.648565
340074.680583 102686.765560 42.779410
336400.200952 102572.861597 43.180725
332725.762511 102458.941780 45.743279
329051.364173 102345.006407 42.538672
325377.004780 102231.055791 37.636764
321702.683267 102117.090226 26.050353
318028.398493 102003.110011 4.685516
314354.149398 101889.115463 -17.673938
310679.934721 101775.106830 -28.856407
307005.753420 101661.084425 -32.171307
303331.604383 101547.048555 -35.681496
299657.486504 101432.999533 -39.566094
295983.398623 101318.937631 -41.506602
292309.339647 101204.863164 -43.492227
288635.308434 101090.776399 -44.518061
284961.303830 100976.677653 -45.633410
281287.324846 100862.567234 -45.149803
277613.370208 100748.445408 -42.409134
273939.438857 100634.312502 -37.788747
270265.529758 100520.168808 -31.486808
266591.641652 100406.014607 -23.304188
262917.773440 100291.850193 -16.179365
259243.924102 100177.675873 -9.794937
255570.092469 100063.491958 -4.092587
251896.277325 99949.298703 -1.790499
248222.477730 99835.096473 -1.853454
244548.692417 99720.885485 -3.199737
240874.920316 99606.666081 -2.389304
237201.160239 99492.438516 0.228865
233527.411198 99378.203159 1.558389
229853.672023 99263.960260 2.763182
226179.941539 99149.710105 5.561256
222506.218718 99035.453022 9.954598
218832.502329 98921.189281 18.254793
215158.791364 98806.919193 32.508530
211485.084606 98692.643033 45.232530
207811.380983 98578.361123 54.422316
204137.679363 98464.073756 61.793563
200463.978693 98349.781238 72.720677
196790.277720 98235.483813 89.362387
193116.575400 98121.181810 111.803727
189442.870621 98006.875550 129.808117
185769.162299 97892.565299 118.520396
182095.449192 97778.251354 88.860862
178421.730292 97663.934027 64.496561
174748.004456 97549.613597 39.278762
171074.270534 97435.290381 0.411870
167400.527404 97320.964643 -44.263332
163726.773939 97206.636686 -82.755513
160053.009082 97092.306838 -107.790824
156379.231587 96977.975344 -119.322649
152705.440490 96863.642550 -120.775492
149031.634614 96749.308755 -114.230849
145357.812807 96634.974214 -102.227112
141683.973913 96520.639219 -89.253257
138010.116921 96406.304114 -78.059771
134336.240624 96291.969156 -66.816959
130662.343886 96177.634635 -55.354040
126988.425715 96063.300911 -44.821849
123314.484860 95948.968205 -35.710434
119640.520202 95834.636834 -27.689188
115966.530707 95720.307112 -19.595496
112292.515202 95605.979328 -9.767792
108618.472595 95491.653788 0.069889
104944.401737 95377.330756 6.820359
101270.301468 95263.010548 9.053089
97596.170721 95148.693466 14.283794
93922.008435 95034.379804 16.857555
90247.813333 94920.069839 18.574184
86573.584435 94805.763901 17.856832
82899.320492 94691.462235 12.402036
79225.020531 94577.165195 7.571240
75550.683309 94462.873046 5.621877
71876.307736 94348.586074 5.944449
68201.892790 94234.304628 8.260564
64527.437182 94120.028939 7.981827
60852.939908 94005.759339 6.368414
57178.399763 93891.496097 5.483694
53503.815682 93777.239539 2.838400
49829.186543 93662.989948 1.035955
46154.511226 93548.747641 0.511109
42479.788622 93434.512908 0.842280
38805.017566 93320.286010 4.533112
35130.196884 93206.067244 13.609235
31455.325623 93091.856973 28.397769
27780.402491 92977.655436 46.311514
24105.426414 92863.462934 59.939482
20430.396320 92749.279789 60.902609
16755.311085 92635.106274 47.945809
13080.169500 92520.942688 30.229853
9404.970520 92406.789342 16.353556
340183.876101 98991.912347 45.780713
336509.400612 98877.991557 46.560257
332834.966015 98764.055027 49.016780
329160.571225 98650.103042 47.566098
325486.215007 98536.135893 47.861475
321811.896357 98422.153903 37.955326
318137.614071 98308.157319 17.185237
314463.367073 98194.146485 -7.560367
310789.154243 98080.121673 -21.286806
307114.974460 97966.083181 -27.429879
303440.826605 97852.031325 -30.769238
299766.709571 97737.966405 -31.568559
296092.622199 97623.888675 -33.586682
292418.563383 97509.798475 -37.549952
288744.531978 97395.696063 -42.124778
285070.526894 97281.581775 -46.545938
281396.547000 97167.455874 -45.999951
277722.591224 97053.318690 -42.796360
274048.658440 96939.170519 -38.077115
270374.747389 96825.011600 -32.376033
266700.857166 96710.842300 -23.356959
263026.986453 96596.662860 -15.791291
259353.134287 96482.473628 -8.450777
255679.299438 96368.274864 -2.749636
252005.480819 96254.066875 -0.623894
248331.677353 96139.849960 -1.873583
244657.887823 96025.624404 -4.574955
240984.111243 95911.390516 -3.190514
237310.346402 95797.148594 -0.910744
233636.592186 95682.898925 -0.047764
229962.847478 95568.641806 1.271325
226289.111172 95454.377537 3.487434
222615.382096 95340.106398 5.692738
218941.659227 95225.828716 13.581511
215267.941408 95111.544776 27.963791
211594.227493 94997.254854 40.178825
207920.516333 94882.959257 48.258261
204246.806863 94768.658290 56.137778
200573.098030 94654.352259 67.043816
196899.388566 94540.041433 79.715391
193225.677426 94425.726123 97.891478
189551.963438 94311.406597 116.677739
185878.245562 94197.083197 116.257931
182204.522636 94082.756207 96.313355
178530.793577 93968.425913 77.398402
174857.057164 93854.092589 53.678054
171183.312387 93739.756577 12.994588
167509.558050 93625.418117 -34.543682
163835.793152 93511.077585 -75.462994
160162.016370 93396.735181 -103.464376
156488.226790 93282.391288 -118.297097
152814.423167 93168.046151 -123.186530
149140.604399 93053.700071 -118.538816
145466.769391 92939.353354 -106.483428
141792.917055 92825.006305 -92.426832
138119.046168 92710.659187 -79.289323
134445.155728 92596.312334 -66.945732
130771.244450 92481.966010 -54.798264
127097.311427 92367.620537 -43.228433
123423.355381 92253.276204 -35.148824
119749.375276 92138.933300 -28.489840
116075.369925 92024.592122 -19.984344
112401.338228 91910.252961 -10.499992
108727.279086 91795.916132 -0.567068
105053.191346 91681.581897 6.557795
101379.073919 91567.250585 10.368910
97704.925658 91452.922492 14.363639
94030.745501 91338.597903 16.728083
90356.532244 91224.277097 18.352411
86682.284827 91109.960409 16.651450
83008.002067 90995.648095 9.862714
79333.682850 90881.340463 3.776415
75659.326144 90767.037826 1.722866
71984.930772 90652.740496 2.271679
68310.495585 90538.448724 5.169289
64636.019497 90424.162820 4.675831
60961.501354 90309.883090 3.656336
57286.940020 90195.609812 4.031850
53612.334436 90081.343294 2.651309
49937.683464 89967.083855 2.347877
46262.985921 89852.831752 3.490467
42588.240831 89738.587337 3.983177
38913.446878 89624.350842 3.204242
35238.603039 89510.122574 6.318385
31563.708208 89395.902876 15.872666
27888.761240 89281.692004 28.502849
24213.761052 89167.490277 38.620724
20538.706426 89053.297979 39.804369
16863.596306 88939.115395 30.022830
13188.429558 88824.942839 17.315530
9513.205058 88710.780606 6.277522
340293.092658 95297.067501 48.761233
336618.621232 95183.129585 49.235633
332944.190398 95069.176019 51.259158
329269.798989 94955.207095 50.643846
325595.445852 94841.223077 53.344966
321921.129964 94727.224313 46.961875
318246.850112 94613.211069 28.250048
314572.605160 94499.183626 3.643082
310898.394109 94385.142329 -13.538264
307224.215767 94271.087451 -21.354828
303550.068949 94157.019255 -23.744768
299875.952609 94042.938074 -21.451744
296201.865637 93928.844227 -23.684201
292527.806878 93814.737956 -31.350672
288853.775233 93700.619596 -40.878805
285179.769620 93586.489446 -47.205084
281505.788821 93472.347779 -45.778988
277831.831773 93358.194888 -43.124485
274157.897335 93244.031085 -38.617578
270483.984454 93129.856687 -32.827056
266810.091873 93015.671935 -23.026871
263136.218618 92901.477183 -15.338152
259462.363521 92787.272690 -8.368096
255788.525405 92673.058765 -4.051215
252114.703181 92558.835704 -2.875467
248440.895769 92444.603806 -4.565036
244767.102024 92330.363357 -5.847900
241093.320797 92216.114667 -5.629050
237419.551031 92101.858040 -4.367589
233745.791532 91987.593739 -3.022545
230072.041252 91873.322083 -1.453190
226398.299005 91759.043356 0.011352
222724.563685 91644.757869 1.902750
219050.834195 91530.465917 9.829125
215377.109451 91416.167785 23.739923
211703.388286 91301.863796 35.577807
208029.669498 91187.554178 43.593372
204355.952144 91073.239315 53.203146
200682.234960 90958.919436 63.646704
197008.516952 90844.594899 75.501037
193334.796867 90730.265935 90.047792
189661.073592 90615.932853 106.136951
185987.346159 90501.595999 110.225698
182313.613261 90387.255608 99.080534
178639.873946 90272.912031 85.665112
174966.126924 90158.565497 62.811814
171292.371252 90044.216371 20.830239
167618.605650 89929.864907 -28.387814
163944.829124 89815.511432 -69.700064
160271.040410 89701.156195 -98.877182
156597.238534 89586.799518 -116.007082
152923.422300 89472.441715 -123.119563
149249.590684 89358.083071 -119.642003
145575.742370 89243.723849 -107.791105
141901.876405 89129.364401 -94.236141
138227.991570 89015.004967 -80.120124
134554.086854 88900.645892 -66.200405
130880.161043 88786.287451 -53.146208
127206.213012 88671.929906 -41.481412
123532.241761 88557.573635 -34.626032
119858.245970 88443.218836 -28.112405
116184.224727 88328.865896 -20.165311
112510.176794 88214.515049 -11.184908
108836.100995 88100.166596 -1.236890
105161.996382 87985.820866 5.925101
101487.861651 87871.478128 10.890551
97813.695798 87757.138695 14.240569
94139.497685 87642.802846 17.730343
90465.266171 87528.470891 19.091756
86791.000127 87414.143123 16.252664
83116.698436 87299.819829 9.681916
79442.359978 87185.501315 3.672600
75767.983650 87071.187873 0.327668
72093.568345 86956.879823 -0.262340
68419.112905 86842.577428 2.419485
64744.616174 86728.280972 2.492860
61070.077066 86613.990774 3.830063
57395.494507 86499.707154 5.343504
53720.867363 86385.430393 6.318559
50046.194435 86271.160762 6.827477
46371.474664 86156.898588 8.118727
42696.706878 86042.644117 7.057273
39021.890019 85928.397718 3.225887
35347.022926 85814.159642 2.365291
31672.104502 85699.930194 6.828135
27997.133585 85585.709666 13.973949
24322.109092 85471.498375 20.203654
20647.029880 85357.296602 22.190521
16971.894810 85243.104634 15.809063
13296.702818 85128.922797 7.261760
9621.452717 85014.751344 -1.141684
340402.330509 91602.231820 50.640105
336727.863082 91488.276441 52.697327
333053.435867 91374.305498 52.291808
329379.047769 91260.319265 50.095254
325704.697686 91146.318074 52.973637
322030.384390 91032.302186 51.159888
318356.106871 90918.271923 38.728929
314681.863986 90804.227572 16.622461
311007.654526 90690.169412 -3.766628
307333.477499 90576.097781 -15.092108
303659.331711 90462.012950 -17.266601
299985.216052 90347.915207 -14.892994
296311.129407 90233.804862 -15.427992
292637.070674 90119.682215 -25.943284
288963.038686 90005.547559 -39.686373
285289.032291 89891.401157 -46.341000
281615.050543 89777.243373 -44.741686
277941.092085 89663.074447 -42.758048
274267.155998 89548.894697 -38.943439
270593.241071 89434.704434 -32.472069
266919.346191 89320.503923 -23.502101
263245.470232 89206.293489 -16.527846
259571.612095 89092.073405 -10.998808
255897.770669 88977.843989 -7.521867
252223.944792 88863.605525 -6.485618
248550.133308 88749.358287 -7.979275
244876.335200 88635.102614 -8.989795
241202.549331 88520.838785 -9.269615
237528.774488 88406.567079 -7.615200
233855.009684 88292.287822 -6.360720
230181.253721 88178.001308 -6.802186
226507.505424 88063.707781 -5.101944
222833.763812 87949.407606 -1.131950
219160.027647 87835.101039 6.531769
215486.295830 87720.788394 19.321357
211812.567282 87606.469948 30.979763
208138.840914 87492.146028 40.839698
204465.115514 87377.816902 52.825475
200791.389948 87263.482848 62.581035
197117.663217 87149.144225 72.586851
193443.934137 87034.801286 85.516605
189770.201519 86920.454305 100.844356
186096.464393 86806.103636 108.342531
182422.721512 86691.749546 102.898242
178748.971791 86577.392310 93.731898
175075.214131 86463.032262 72.083063
171401.447389 86348.669670 28.531121
167727.670485 86234.304854 -21.832462
164053.882214 86119.938081 -63.089409
160380.081516 86005.569657 -93.101141
156706.267265 85891.199897 -112.572345
153032.438417 85776.829101 -121.187151
149358.593652 85662.457509 -117.952450
145684.732074 85548.085492 -107.273505
142010.852385 85433.713275 -94.442912
138336.953561 85319.341199 -79.172739
134663.034449 85204.969546 -64.995984
130989.093976 85090.598630 -51.296804
127315.130938 84976.228707 -40.498779
123641.144265 84861.860112 -33.120752
119967.132842 84747.493120 -26.144097
116293.095548 84633.128038 -19.238003
112619.031200 84518.765153 -10.003857
108944.938770 84404.404768 -0.932726
105270.817087 84290.047185 5.772529
101596.665067 84175.692690 10.695214
97922.481556 84061.341578 14.227956
94248.265401 83946.994156 17.876578
90574.015476 83832.650676 18.429178
86899.730776 83718.311514 16.008507
83225.410052 83603.976880 11.199762
79551.052237 83489.647142 6.052872
75876.656235 83375.322560 0.696668
72202.220865 83261.003432 -2.063450
68527.745100 83146.690085 -1.133525
64853.227645 83032.382736 1.108024
61178.667552 82918.081758 5.525135
57504.063668 82803.787457 10.114859
53829.414794 82689.500063 13.947822
50154.719794 82575.219886 14.542476
46479.977678 82460.947275 13.261557
42805.187259 82346.682495 9.176083
39130.347356 82232.425820 4.678114
35455.456860 82118.177563 2.202537
31780.514747 82003.938038 1.735734
28105.519851 81889.707538 3.505674
24430.470947 81775.486324 6.834686
20755.367029 81661.274730 8.384419
17080.206956 81547.073034 6.021740
13404.989585 81432.881567 1.039782
9729.713801 81318.700574 -4.427449
340511.589968 87907.403692 50.321389
336837.126475 87793.430545 52.542829
333162.702883 87679.441911 51.222732
329488.318076 87565.438109 50.267778
325813.970820 87451.419387 53.272695
322139.660158 87337.386094 54.574002
318465.384864 87223.338502 48.297762
314791.143859 87109.276910 30.193397
311116.936004 86995.201607 7.180432
307442.760159 86881.112895 -7.312736
303768.615265 86767.011088 -12.301640
300094.500206 86652.896474 -11.733034
296420.413793 86538.769336 -11.721333
292746.354921 86424.629975 -22.618987
289072.322488 86310.478694 -38.105817
285398.315402 86196.315797 -44.966703
281724.332507 86082.141569 -45.533646
278050.372655 85967.956296 -43.748799
274376.434769 85853.760299 -38.647601
270702.517722 85739.553851 -31.536642
267028.620449 85625.337287 -24.756390
263354.741693 85511.110847 -19.020469
259680.880480 85396.874875 -14.530261
256007.035560 85282.629636 -11.355101
252333.205904 85168.375454 -9.054857
248659.390354 85054.112593 -10.458485
244985.587819 84939.841379 -12.684100
241311.797155 84825.562089 -13.096046
237638.017285 84711.275045 -9.371501
233964.247008 84596.980505 -9.502632
230290.485195 84482.678773 -11.983386
226616.730870 84368.370170 -8.783991
222942.982767 84254.054988 -3.658578
219269.239865 84139.733502 3.675987
215595.500914 84025.406007 15.463186
211921.764967 83911.072835 26.774686
208248.030790 83796.734267 39.883399
204574.297248 83682.390560 54.264927
200900.563333 83568.042059 63.833150
197226.827767 83453.689029 73.181027
193553.089567 83339.331790 85.295890
189879.347540 83224.970624 101.406022
186205.600649 83110.605833 113.246610
182531.847639 82996.237702 112.042193
178858.087486 82881.866535 104.205717
175184.319026 82767.492626 84.368198
171510.541176 82653.116271 38.768117
167836.752853 82538.737790 -13.101110
