x y z density stdev
132080.360234 286839.990961 2300.000000 1625.3861 0.0000
134485.810055 286837.312513 2300.000000 1625.3861 0.0000
136890.976529 286833.612182 2300.000000 1625.3861 0.0000
139296.596860 286831.475720 2300.000000 1625.3861 0.0000
141701.935170 286828.316675 2300.000000 1625.3861 0.0000
144107.360788 286825.427602 2300.000000 1625.3861 0.0000
146512.504892 286821.515617 2300.000000 1625.3861 0.0000
148918.107938 286819.165073 2300.000000 1625.3861 0.0000
151323.430787 286815.790943 2300.000000 1625.3861 0.0000
153728.844407 286812.685058 2300.000000 1625.3861 0.0000
156133.631690 286809.611111 2300.000000 1625.3861 0.0000
158539.576307 286805.984446 2300.000000 1625.3861 0.0000
160944.550076 286803.445187 2300.000000 1625.3861 0.0000
163349.964325 286800.116430 2300.000000 1625.3861 0.0000
165755.473885 286797.053669 2300.000000 1625.3861 0.0000
168160.361646 286794.022155 2300.000000 2072.3436 44.3428
170566.065039 286791.490154 2300.000000 2132.8739 40.3227
172971.492568 286787.932147 2300.000000 2169.4176 36.6017
175377.018879 286784.638411 2300.000000 1954.0713 29.5411
177781.926872 286781.375421 2300.000000 1940.0585 45.9457
180187.653976 286778.608970 2300.000000 1625.3861 0.0000
182593.107050 286774.815482 2300.000000 1625.3861 0.0000
184998.320660 286772.342038 2300.000000 1625.3861 0.0000
187403.979749 286769.073242 2300.000000 1625.3861 0.0000
189809.025079 286765.834476 2300.000000 1625.3861 0.0000
192214.175900 286762.857317 2300.000000 1625.3861 0.0000
194619.773381 286759.083171 2300.000000 1625.3861 0.0000
197025.138025 286756.627484 2300.000000 1625.3861 0.0000
199430.950659 286753.373511 2300.000000 1625.3861 0.0000
201836.154097 286750.148863 2300.000000 1625.3861 0.0000
204241.467609 286747.183535 2300.000000 1625.3861 0.0000
206647.230293 286743.418287 2300.000000 1625.3861 0.0000
209052.766780 286740.969918 2300.000000 1625.3861 0.0000
211458.035587 286737.491625 2300.000000 2329.3881 27.2445
213863.417965 286734.270926 2300.000000 2419.1528 31.1427
216268.915005 286731.307273 2300.000000 2286.8749 40.9691
218674.863736 286727.540747 2300.000000 1625.3861 0.0000
221079.874732 286724.862069 2300.000000 1625.3861 0.0000
223485.338764 286721.379802 2300.000000 1625.3861 0.0000
225890.920963 286718.152846 2300.000000 1625.3861 0.0000
228296.622422 286715.180664 2300.000000 1625.3861 0.0000
230702.059888 286711.176453 2300.000000 1625.3861 0.0000
233108.002712 286708.712417 2300.000000 1625.3861 0.0000
235513.682888 286705.215644 2300.000000 1625.3861 0.0000
237918.767622 286701.746622 2300.000000 1625.3861 0.0000
240324.694445 286698.755663 2300.000000 1625.3861 0.0000
242730.028003 286695.792021 2300.000000 1625.3861 0.0000
245135.818987 286692.019524 2300.000000 1625.3861 0.0000
247541.405316 286689.559325 2300.000000 1625.3861 0.0000
249946.732192 286686.065215 2300.000000 1625.3861 0.0000
252352.905788 286683.045342 2300.000000 1625.3861 0.0000
254758.820449 286678.990561 2300.000000 1625.3861 0.0000
257163.817408 286676.024078 2300.000000 1625.3861 0.0000
259569.993260 286672.468185 2300.000000 1795.6512 41.7545
261975.582893 286668.938539 2300.000000 1977.5305 31.8694
264381.305647 286665.657411 2300.000000 2038.1591 37.2269
266787.162622 286662.624259 2300.000000 2181.2518 26.2545
269193.154914 286659.838557 2300.000000 2300.4880 18.3628
271598.892141 286656.016426 2300.000000 2385.6719 15.0001
274004.766036 286652.441030 2300.000000 2582.9292 30.9110
276410.777705 286649.111826 2300.000000 2625.2845 33.5330
278816.209961 286645.808289 2300.000000 2637.2825 34.2890
281221.782180 286642.750504 2300.000000 2618.9548 33.1355
283627.820154 286638.874839 2300.000000 2579.6879 30.7158
286033.999451 286635.243593 2300.000000 2544.0675 12.6894
288439.997334 286632.919590 2300.000000 2537.9927 12.5453
290846.068143 286628.493731 2300.000000 2548.2748 12.7913
293251.959729 286625.374686 2300.000000 2542.3470 12.6482
295657.997050 286622.498527 2300.000000 2523.2483 12.2128
22230.836199 286980.517075 2200.000000 1625.3861 0.0000
24636.826233 286977.524981 2200.000000 1625.3861 0.0000
27042.142488 286974.571685 2200.000000 1625.3861 0.0000
29448.590634 286971.112760 2200.000000 1625.3861 0.0000
31853.998790 286968.740898 2200.000000 1625.3861 0.0000
34259.103431 286965.358772 2200.000000 1625.3861 0.0000
36664.974373 286962.517737 2200.000000 1625.3861 0.0000
39070.542302 286958.665499 2200.000000 1625.3861 0.0000
41475.793569 286956.151484 2200.000000 1625.3861 0.0000
43881.461445 286952.876369 2200.000000 1625.3861 0.0000
46287.180661 286949.888981 2200.000000 1625.3861 0.0000
48693.316975 286946.138948 2200.000000 1625.3861 0.0000
51098.423305 286943.476141 2200.000000 1625.3861 0.0000
53503.948028 286940.050031 2200.000000 1625.3861 0.0000
55909.527484 286936.909960 2200.000000 1625.3861 0.0000
58315.162713 286934.055436 2200.000000 1625.3861 0.0000
60720.136480 286931.237958 2200.000000 1625.3861 0.0000
63126.248716 286927.902631 2200.000000 1625.3861 0.0000
65531.700795 286924.603674 2200.000000 1625.3861 0.0000
67937.212045 286921.588578 2200.000000 1625.3861 0.0000
70342.783515 286918.856835 2200.000000 1625.3861 0.0000
72747.697999 286916.161469 2200.000000 1625.3861 0.0000
75153.035115 286912.697707 2200.000000 1625.3861 0.0000
77559.153060 286909.761958 2200.000000 1625.3861 0.0000
79963.898127 286906.616187 2200.000000 1625.3861 0.0000
82369.426123 286903.997415 2200.000000 1625.3861 0.0000
84775.378546 286900.607402 2200.000000 1625.3861 0.0000
87180.678714 286897.252633 2200.000000 1625.3861 0.0000
89586.045918 286894.177842 2200.000000 1625.3861 0.0000
91991.481219 286891.382502 2200.000000 1625.3861 0.0000
94396.267439 286888.622425 2200.000000 1625.3861 0.0000
96802.198772 286885.332228 2200.000000 1625.3861 0.0000
99207.482335 286882.076618 2200.000000 1625.3861 0.0000
101612.837416 286879.098760 2200.000000 1625.3861 0.0000
104018.265067 286876.398157 2200.000000 1625.3861 0.0000
106423.403193 286872.679058 2200.000000 1625.3861 0.0000
108828.978761 286870.531593 2200.000000 1625.3861 0.0000
111234.266119 286867.364946 2200.000000 1625.3861 0.0000
113639.629479 286864.473848 2200.000000 1625.3861 0.0000
116044.705136 286860.563240 2200.000000 1625.3861 0.0000
118450.223280 286858.221868 2200.000000 1625.3861 0.0000
120855.455033 286854.860311 2200.000000 1625.3861 0.0000
123260.766225 286851.772598 2200.000000 1625.3861 0.0000
125666.157918 286848.958214 2200.000000 1625.3861 0.0000
128071.982583 286845.362343 2200.000000 1625.3861 0.0000
130476.819872 286842.853861 2200.000000 1625.3861 0.0000
132882.091451 286839.563208 2200.000000 1625.3861 0.0000
135287.446974 286836.544182 2200.000000 1625.3861 0.0000
137693.237286 286832.741421 2200.000000 1625.3861 0.0000
140098.045307 286830.026107 2200.000000 1625.3861 0.0000
142504.007620 286826.763906 2200.000000 1625.3861 0.0000
144909.339147 286823.533766 2200.000000 1625.3861 0.0000
147314.759142 286820.573008 2200.000000 1625.3861 0.0000
149719.550486 286817.644526 2200.000000 1625.3861 0.0000
152125.150618 286815.221302 2200.000000 1625.3861 0.0000
154530.471163 286811.774145 2200.000000 1625.3861 0.0000
156935.883631 286808.594663 2200.000000 1625.3861 0.0000
159340.670921 286805.446953 2200.000000 1625.3861 0.0000
161746.270458 286802.801550 2200.000000 1625.3861 0.0000
164151.592241 286799.131184 2200.000000 1625.3861 0.0000
166557.009419 286795.726758 2200.000000 1625.3861 0.0000
168962.523062 286792.587759 2200.000000 2077.6909 30.2800
171368.134248 286789.713656 2200.000000 2114.1085 42.2629
173773.125867 286786.870427 2200.000000 2141.2426 39.4630
176178.560410 286783.234679 2200.000000 1625.3861 0.0000
178583.752072 286780.919762 2200.000000 1625.3861 0.0000
180989.387985 286777.811015 2200.000000 1625.3861 0.0000
183394.407815 286774.732641 2200.000000 1625.3861 0.0000
185799.872406 286770.859468 2200.000000 1625.3861 0.0000
188205.099245 286768.305933 2200.000000 1625.3861 0.0000
190610.772179 286764.956289 2200.000000 1625.3861 0.0000
193016.550694 286761.867566 2200.000000 1625.3861 0.0000
195421.717686 286758.808501 2200.000000 1625.3861 0.0000
197827.331952 286754.951692 2200.000000 1625.3861 0.0000
200232.715093 286752.412947 2200.000000 1625.3861 0.0000
202637.828656 286748.845339 2200.000000 1625.3861 0.0000
205043.770563 286745.766500 2200.000000 1625.3861 0.0000
207449.105522 286742.716596 2200.000000 1625.3861 0.0000
209854.552798 286739.924927 2200.000000 1625.3861 0.0000
212259.732342 286736.103329 2200.000000 2382.9069 38.9325
214665.743737 286732.767522 2200.000000 2331.5359 36.0128
217070.815459 286730.519454 2200.000000 1625.3861 0.0000
219476.675458 286726.409228 2200.000000 1625.3861 0.0000
221881.597947 286723.386924 2200.000000 1625.3861 0.0000
224287.356633 286720.847700 2200.000000 1625.3861 0.0000
226692.850771 286717.276791 2200.000000 1625.3861 0.0000
229098.464251 286713.960598 2200.000000 1625.3861 0.0000
231504.198162 286710.898596 2200.000000 1625.3861 0.0000
233909.335377 286707.864480 2200.000000 1625.3861 0.0000
236315.646322 286704.249185 2200.000000 1625.3861 0.0000
238720.643695 286700.435891 2200.000000 1625.3861 0.0000
241126.151166 286698.161190 2200.000000 1625.3861 0.0000
243532.116172 286695.077848 2200.000000 1625.3861 0.0000
245937.820328 286690.960686 2200.000000 1625.3861 0.0000
248343.320053 286688.155800 2200.000000 1625.3861 0.0000
250749.278501 286684.540632 2200.000000 1625.3861 0.0000
253154.647288 286680.952288 2200.000000 1625.3861 0.0000
255560.863987 286677.837161 2200.000000 1625.3861 0.0000
257966.493205 286674.748424 2200.000000 1625.3861 0.0000
260371.536030 286671.686476 2200.000000 1625.3861 0.0000
262777.758375 286668.033935 2200.000000 1625.3861 0.0000
265183.395680 286664.407458 2200.000000 2052.1725 36.1329
267589.167285 286661.028908 2200.000000 2202.1664 24.7313
269995.074294 286657.897742 2200.000000 2314.1551 17.6440
272400.399533 286654.792607 2200.000000 2531.8328 16.2314
274806.906867 286651.092334 2200.000000 2602.3800 32.1018
277212.507978 286648.480100 2200.000000 2634.1997 34.0945
279618.574273 286645.050873 2200.000000 2629.9315 33.8255
282024.062331 286641.647139 2200.000000 2594.7186 31.6291
284429.691544 286638.488549 2200.000000 2554.6700 29.2557
286835.787137 286634.511305 2200.000000 2527.8659 12.3141
289242.025246 286630.777871 2200.000000 2529.6932 12.3549
291648.083681 286628.351281 2200.000000 2537.8378 12.5416
294053.892237 286624.885984 2200.000000 2529.8458 12.3583
296460.169061 286620.599674 2200.000000 2508.7313 11.9143
23033.112788 286978.932956 2100.000000 1625.3861 0.0000
25438.632176 286976.652730 2100.000000 1625.3861 0.0000
27844.565197 286973.615091 2100.000000 1625.3861 0.0000
30249.825577 286970.616087 2100.000000 1625.3861 0.0000
32655.500091 286966.858730 2100.000000 1625.3861 0.0000
35060.854625 286964.440361 2100.000000 1625.3861 0.0000
37466.624581 286961.262355 2100.000000 1625.3861 0.0000
39872.443619 286958.373209 2100.000000 1625.3861 0.0000
42277.960245 286954.472530 2100.000000 1625.3861 0.0000
44683.880185 286952.159737 2100.000000 1625.3861 0.0000
47089.499010 286948.834751 2100.000000 1625.3861 0.0000
49494.452002 286945.547506 2100.000000 1625.3861 0.0000
51900.176816 286942.796657 2100.000000 1625.3861 0.0000
54305.601674 286939.032975 2100.000000 1625.3861 0.0000
56711.436256 286936.854113 2100.000000 1625.3861 0.0000
59116.972184 286933.661739 2100.000000 1625.3861 0.0000
61522.565019 286930.754348 2100.000000 1625.3861 0.0000
63927.859707 286926.833138 2100.000000 1625.3861 0.0000
66333.569101 286924.494360 2100.000000 1625.3861 0.0000
68738.981654 286921.141087 2100.000000 1625.3861 0.0000
71144.454517 286918.071101 2100.000000 1625.3861 0.0000
73549.270472 286915.037559 2100.000000 1625.3861 0.0000
75955.227267 286911.481569 2100.000000 1625.3861 0.0000
78360.168701 286909.012849 2100.000000 1625.3861 0.0000
80766.252259 286906.019796 2100.000000 1625.3861 0.0000
83170.964092 286902.816961 2100.000000 1625.3861 0.0000
85576.818542 286899.088240 2100.000000 1625.3861 0.0000
87982.380905 286896.691367 2100.000000 1625.3861 0.0000
90387.650711 286893.277676 2100.000000 1625.3861 0.0000
92792.988694 286890.143390 2100.000000 1625.3861 0.0000
95198.395913 286887.287991 2100.000000 1625.3861 0.0000
97603.873418 286884.710984 2100.000000 1625.3861 0.0000
100009.060188 286881.116136 2100.000000 1625.3861 0.0000
102414.318559 286877.798994 2100.000000 1625.3861 0.0000
104819.649586 286874.759051 2100.000000 1625.3861 0.0000
107225.054328 286871.995791 2100.000000 1625.3861 0.0000
109630.533843 286869.508699 2100.000000 1625.3861 0.0000
112035.725099 286866.002430 2100.000000 1625.3861 0.0000
114440.992438 286862.771663 2100.000000 1625.3861 0.0000
116846.336928 286859.815864 2100.000000 1625.3861 0.0000
119251.759625 286857.134537 2100.000000 1625.3861 0.0000
121657.614082 286853.673220 2100.000000 1625.3861 0.0000
124062.829861 286850.245185 2100.000000 1625.3861 0.0000
126468.126229 286847.090413 2100.000000 1625.3861 0.0000
128873.504242 286844.208410 2100.000000 1625.3861 0.0000
131278.964971 286841.598641 2100.000000 1625.3861 0.0000
133684.141741 286837.967337 2100.000000 1625.3861 0.0000
136089.052494 286835.662343 2100.000000 1625.3861 0.0000
138494.398803 286832.573771 2100.000000 1625.3861 0.0000
140900.180507 286828.700716 2100.000000 1625.3861 0.0000
143305.699798 286826.152563 2100.000000 1625.3861 0.0000
145710.937621 286822.581502 2100.000000 1625.3861 0.0000
148115.915983 286820.335195 2100.000000 1625.3861 0.0000
150521.332384 286817.302409 2100.000000 1625.3861 0.0000
152927.186666 286813.482229 2100.000000 1625.3861 0.0000
155332.066924 286810.749500 2100.000000 1625.3861 0.0000
157737.386388 286807.228686 2100.000000 1625.3861 0.0000
160142.798931 286803.974967 2100.000000 1625.3861 0.0000
162548.305627 286800.987823 2100.000000 1625.3861 0.0000
164953.189370 286798.032084 2100.000000 1625.3861 0.0000
167358.887589 286795.576838 2100.000000 1625.3861 0.0000
169764.309328 286792.095941 2100.000000 2078.9776 33.0820
172169.828695 286788.879884 2100.000000 2102.4173 43.4789
174574.728579 286785.694748 2100.000000 1625.3861 0.0000
176980.446416 286783.007141 2100.000000 1625.3861 0.0000
179385.889610 286779.292843 2100.000000 1625.3861 0.0000
181791.091632 286776.898977 2100.000000 1625.3861 0.0000
184196.020341 286773.478341 2100.000000 1625.3861 0.0000
186601.770485 286770.552269 2100.000000 1625.3861 0.0000
189007.247823 286766.598467 2100.000000 1625.3861 0.0000
191412.489120 286763.963906 2100.000000 1625.3861 0.0000
193818.177128 286760.532470 2100.000000 1625.3861 0.0000
196223.971882 286757.361369 2100.000000 1625.3861 0.0000
198629.156277 286754.219759 2100.000000 1625.3861 0.0000
201034.449575 286751.338065 2100.000000 1625.3861 0.0000
203440.191430 286747.657206 2100.000000 1625.3861 0.0000
205844.987184 286745.064223 2100.000000 1625.3861 0.0000
208250.951017 286741.900480 2100.000000 1625.3861 0.0000
210656.309069 286738.765497 2100.000000 1625.3861 0.0000
213061.780610 286735.888155 2100.000000 2364.7280 33.3068
215466.985031 286731.980537 2100.000000 2300.9208 39.2735
217873.022477 286728.557715 2100.000000 1625.3861 0.0000
220278.121965 286726.222648 2100.000000 1625.3861 0.0000
222683.674542 286723.084104 2100.000000 1625.3861 0.0000
225089.680045 286719.141155 2100.000000 1625.3861 0.0000
227494.751258 286716.286067 2100.000000 1625.3861 0.0000
229900.276743 286712.625859 2100.000000 1625.3861 0.0000
232305.922742 286709.219783 2100.000000 1625.3861 0.0000
234711.690343 286706.067325 2100.000000 1625.3861 0.0000
237116.862424 286702.942558 2100.000000 1625.3861 0.0000
239522.876505 286700.296027 2100.000000 1625.3861 0.0000
241928.629171 286696.616048 2100.000000 1625.3861 0.0000
244333.788745 286692.963453 2100.000000 1625.3861 0.0000
246739.792761 286689.786935 2100.000000 1625.3861 0.0000
249145.205860 286686.637377 2100.000000 1625.3861 0.0000
251550.747364 286683.738687 2100.000000 1625.3861 0.0000
253956.748214 286680.028940 2100.000000 1625.3861 0.0000
256361.831143 286677.407388 2100.000000 1625.3861 0.0000
258768.093018 286674.196643 2100.000000 1625.3861 0.0000
261174.097189 286669.950279 2100.000000 1625.3861 0.0000
263579.905383 286667.014172 2100.000000 1625.3861 0.0000
265985.129450 286664.104460 2100.000000 2088.8221 24.1761
268390.816087 286660.380645 2100.000000 2223.6391 23.2112
270796.638211 286656.904156 2100.000000 2332.0116 16.7954
273202.596924 286653.674450 2100.000000 2558.1991 29.4558
275608.693320 286650.691012 2100.000000 2616.4259 32.9770
278014.535892 286646.670415 2100.000000 2636.4400 34.2358
280420.192253 286643.958278 2100.000000 2614.6269 32.8644
282826.314423 286640.428373 2100.000000 2574.2202 30.3894
285231.859544 286636.923762 2100.000000 2537.2188 12.5272
287637.546998 286633.663722 2100.000000 2516.8760 12.0779
290043.701463 286629.584236 2100.000000 2524.5313 12.2407
292449.676484 286626.811564 2100.000000 2530.1510 12.3652
294856.119881 286623.218114 2100.000000 2518.0701 12.1028
21429.613114 286981.193567 2000.000000 1625.3861 0.0000
23834.986435 286978.285055 2000.000000 1625.3861 0.0000
26240.404262 286975.668302 2000.000000 1625.3861 0.0000
28646.235680 286972.294017 2000.000000 1625.3861 0.0000
31052.112886 286969.210216 2000.000000 1625.3861 0.0000
33457.318585 286966.164895 2000.000000 1625.3861 0.0000
35863.657344 286962.611665 2000.000000 1625.3861 0.0000
38268.959444 286960.145558 2000.000000 1625.3861 0.0000
40674.677559 286956.919083 2000.000000 1625.3861 0.0000
43079.727569 286953.730645 2000.000000 1625.3861 0.0000
45485.547156 286951.080551 2000.000000 1625.3861 0.0000
47891.065579 286947.418282 2000.000000 1625.3861 0.0000
50296.636556 286944.043125 2000.000000 1625.3861 0.0000
52702.261135 286940.954573 2000.000000 1625.3861 0.0000
55107.940357 286938.152125 2000.000000 1625.3861 0.0000
57512.956979 286935.386876 2000.000000 1625.3861 0.0000
59919.111476 286932.104930 2000.000000 1625.3861 0.0000
62324.604678 286928.859507 2000.000000 1625.3861 0.0000
64729.437643 286925.651027 2000.000000 1625.3861 0.0000
67135.047978 286922.974236 2000.000000 1625.3861 0.0000
69540.718447 286920.580855 2000.000000 1625.3861 0.0000
71946.092679 286917.172649 2000.000000 1625.3861 0.0000
74351.528351 286914.047176 2000.000000 1625.3861 0.0000
76757.026518 286911.203918 2000.000000 1625.3861 0.0000
79162.229607 286907.345185 2000.000000 1625.3861 0.0000
81567.855511 286905.065026 2000.000000 1625.3861 0.0000
83973.187648 286901.768705 2000.000000 1625.3861 0.0000
86378.585686 286898.752917 2000.000000 1625.3861 0.0000
88784.050680 286896.017153 2000.000000 1625.3861 0.0000
91189.223067 286892.264567 2000.000000 1625.3861 0.0000
93595.181947 286889.035126 2000.000000 1625.3861 0.0000
96000.491915 286885.840414 2000.000000 1625.3861 0.0000
98405.872256 286882.924036 2000.000000 1625.3861 0.0000
100810.605810 286880.042600 2000.000000 1625.3861 0.0000
103216.485669 286876.628740 2000.000000 1625.3861 0.0000
105621.364861 286874.302187 2000.000000 1625.3861 0.0000
108026.673450 286871.199352 2000.000000 1625.3861 0.0000
110432.056896 286868.372638 2000.000000 1625.3861 0.0000
112837.870237 286864.768079 2000.000000 1625.3861 0.0000
115242.687968 286862.250906 2000.000000 1625.3861 0.0000
117648.655112 286859.195919 2000.000000 1625.3861 0.0000
120053.982346 286856.174317 2000.000000 1625.3861 0.0000
122459.023089 286852.132540 2000.000000 1625.3861 0.0000
124864.509688 286849.658396 2000.000000 1625.3861 0.0000
127269.711117 286846.163385 2000.000000 1625.3861 0.0000
129674.994275 286842.941084 2000.000000 1625.3861 0.0000
132080.360234 286839.990961 2000.000000 1625.3861 0.0000
134485.810055 286837.312513 2000.000000 1625.3861 0.0000
136890.976529 286833.612182 2000.000000 1625.3861 0.0000
139296.596860 286831.475720 2000.000000 1625.3861 0.0000
141701.935170 286828.316675 2000.000000 1625.3861 0.0000
144107.360788 286825.427602 2000.000000 1625.3861 0.0000
146512.504892 286821.515617 2000.000000 1625.3861 0.0000
148918.107938 286819.165073 2000.000000 1625.3861 0.0000
151323.430787 286815.790943 2000.000000 1625.3861 0.0000
153728.844407 286812.685058 2000.000000 1625.3861 0.0000
156133.631690 286809.611111 2000.000000 1625.3861 0.0000
158539.576307 286805.984446 2000.000000 1625.3861 0.0000
160944.550076 286803.445187 2000.000000 1625.3861 0.0000
163349.964325 286800.116430 2000.000000 1625.3861 0.0000
165755.473885 286797.053669 2000.000000 1625.3861 0.0000
168160.361646 286794.022155 2000.000000 1625.3861 0.0000
170566.065039 286791.490154 2000.000000 2072.8324 38.1059
172971.492568 286787.932147 2000.000000 2091.3265 36.5208
175377.018879 286784.638411 2000.000000 1625.3861 0.0000
177781.926872 286781.375421 2000.000000 1625.3861 0.0000
180187.653976 286778.608970 2000.000000 1625.3861 0.0000
182593.107050 286774.815482 2000.000000 1625.3861 0.0000
184998.320660 286772.342038 2000.000000 1625.3861 0.0000
187403.979749 286769.073242 2000.000000 1625.3861 0.0000
189809.025079 286765.834476 2000.000000 1625.3861 0.0000
192214.175900 286762.857317 2000.000000 1625.3861 0.0000
194619.773381 286759.083171 2000.000000 1625.3861 0.0000
197025.138025 286756.627484 2000.000000 1625.3861 0.0000
199430.950659 286753.373511 2000.000000 1625.3861 0.0000
201836.154097 286750.148863 2000.000000 1625.3861 0.0000
204241.467609 286747.183535 2000.000000 1625.3861 0.0000
206647.230293 286743.418287 2000.000000 1625.3861 0.0000
209052.766780 286740.969918 2000.000000 1625.3861 0.0000
211458.035587 286737.491625 2000.000000 1625.3861 0.0000
213863.417965 286734.270926 2000.000000 2340.3189 35.2051
216268.915005 286731.307273 2000.000000 2272.2026 42.8516
218674.863736 286727.540747 2000.000000 1625.3861 0.0000
221079.874732 286724.862069 2000.000000 1625.3861 0.0000
223485.338764 286721.379802 2000.000000 1625.3861 0.0000
225890.920963 286718.152846 2000.000000 1625.3861 0.0000
228296.622422 286715.180664 2000.000000 1625.3861 0.0000
230702.059888 286711.176453 2000.000000 1625.3861 0.0000
233108.002712 286708.712417 2000.000000 1625.3861 0.0000
235513.682888 286705.215644 2000.000000 1625.3861 0.0000
237918.767622 286701.746622 2000.000000 1625.3861 0.0000
240324.694445 286698.755663 2000.000000 1625.3861 0.0000
242730.028003 286695.792021 2000.000000 1625.3861 0.0000
245135.818987 286692.019524 2000.000000 1625.3861 0.0000
247541.405316 286689.559325 2000.000000 1625.3861 0.0000
249946.732192 286686.065215 2000.000000 1625.3861 0.0000
252352.905788 286683.045342 2000.000000 1625.3861 0.0000
254758.820449 286678.990561 2000.000000 1625.3861 0.0000
257163.817408 286676.024078 2000.000000 1625.3861 0.0000
259569.993260 286672.468185 2000.000000 1625.3861 0.0000
261975.582893 286668.938539 2000.000000 1625.3861 0.0000
264381.305647 286665.657411 2000.000000 1625.3861 0.0000
266787.162622 286662.624259 2000.000000 2120.2679 25.3239
269193.154914 286659.838557 2000.000000 2255.3495 21.0758
271598.892141 286656.016426 2000.000000 2359.2688 15.7294
274004.766036 286652.441030 2000.000000 2578.8912 30.6681
276410.777705 286649.111826 2000.000000 2627.9021 33.6977
278816.209961 286645.808289 2000.000000 2629.5619 33.8022
281221.782180 286642.750504 2000.000000 2595.5835 31.6823
283627.820154 286638.874839 2000.000000 2552.9145 29.1569
286033.999451 286635.243593 2000.000000 2521.8177 12.1821
288439.997334 286632.919590 2000.000000 2507.5557 11.8915
290846.068143 286628.493731 2000.000000 2517.1743 12.0841
293251.959729 286625.374686 2000.000000 2520.0158 12.1437
295657.997050 286622.498527 2000.000000 2506.9687 11.8802
22230.836199 286980.517075 1900.000000 1625.3861 0.0000
24636.826233 286977.524981 1900.000000 1625.3861 0.0000
27042.142488 286974.571685 1900.000000 1625.3861 0.0000
29448.590634 286971.112760 1900.000000 1625.3861 0.0000
31853.998790 286968.740898 1900.000000 1625.3861 0.0000
34259.103431 286965.358772 1900.000000 1625.3861 0.0000
36664.974373 286962.517737 1900.000000 1625.3861 0.0000
39070.542302 286958.665499 1900.000000 1625.3861 0.0000
41475.793569 286956.151484 1900.000000 1625.3861 0.0000
43881.461445 286952.876369 1900.000000 1625.3861 0.0000
46287.180661 286949.888981 1900.000000 1625.3861 0.0000
48693.316975 286946.138948 1900.000000 1625.3861 0.0000
51098.423305 286943.476141 1900.000000 1625.3861 0.0000
53503.948028 286940.050031 1900.000000 1625.3861 0.0000
55909.527484 286936.909960 1900.000000 1625.3861 0.0000
58315.162713 286934.055436 1900.000000 1625.3861 0.0000
60720.136480 286931.237958 1900.000000 1625.3861 0.0000
63126.248716 286927.902631 1900.000000 1625.3861 0.0000
65531.700795 286924.603674 1900.000000 1625.3861 0.0000
67937.212045 286921.588578 1900.000000 1625.3861 0.0000
70342.783515 286918.856835 1900.000000 1625.3861 0.0000
72747.697999 286916.161469 1900.000000 1625.3861 0.0000
75153.035115 286912.697707 1900.000000 1625.3861 0.0000
77559.153060 286909.761958 1900.000000 1625.3861 0.0000
79963.898127 286906.616187 1900.000000 1625.3861 0.0000
82369.426123 286903.997415 1900.000000 1625.3861 0.0000
84775.378546 286900.607402 1900.000000 1625.3861 0.0000
87180.678714 286897.252633 1900.000000 1625.3861 0.0000
89586.045918 286894.177842 1900.000000 1625.3861 0.0000
91991.481219 286891.382502 1900.000000 1625.3861 0.0000
94396.267439 286888.622425 1900.000000 1625.3861 0.0000
96802.198772 286885.332228 1900.000000 1625.3861 0.0000
99207.482335 286882.076618 1900.000000 1625.3861 0.0000
101612.837416 286879.098760 1900.000000 1625.3861 0.0000
104018.265067 286876.398157 1900.000000 1625.3861 0.0000
106423.403193 286872.679058 1900.000000 1625.3861 0.0000
108828.978761 286870.531593 1900.000000 1625.3861 0.0000
111234.266119 286867.364946 1900.000000 1625.3861 0.0000
113639.629479 286864.473848 1900.000000 1625.3861 0.0000
116044.705136 286860.563240 1900.000000 1625.3861 0.0000
118450.223280 286858.221868 1900.000000 1625.3861 0.0000
120855.455033 286854.860311 1900.000000 1625.3861 0.0000
123260.766225 286851.772598 1900.000000 1625.3861 0.0000
125666.157918 286848.958214 1900.000000 1625.3861 0.0000
128071.982583 286845.362343 1900.000000 1625.3861 0.0000
130476.819872 286842.853861 1900.000000 1625.3861 0.0000
132882.091451 286839.563208 1900.000000 1625.3861 0.0000
135287.446974 286836.544182 1900.000000 1625.3861 0.0000
137693.237286 286832.741421 1900.000000 1625.3861 0.0000
140098.045307 286830.026107 1900.000000 1625.3861 0.0000
142504.007620 286826.763906 1900.000000 1625.3861 0.0000
144909.339147 286823.533766 1900.000000 1625.3861 0.0000
147314.759142 286820.573008 1900.000000 1625.3861 0.0000
149719.550486 286817.644526 1900.000000 1625.3861 0.0000
152125.150618 286815.221302 1900.000000 1625.3861 0.0000
154530.471163 286811.774145 1900.000000 1625.3861 0.0000
156935.883631 286808.594663 1900.000000 1625.3861 0.0000
159340.670921 286805.446953 1900.000000 1625.3861 0.0000
161746.270458 286802.801550 1900.000000 1625.3861 0.0000
164151.592241 286799.131184 1900.000000 1625.3861 0.0000
166557.009419 286795.726758 1900.000000 1625.3861 0.0000
168962.523062 286792.587759 1900.000000 1625.3861 0.0000
171368.134248 286789.713656 1900.000000 1625.3861 0.0000
173773.125867 286786.870427 1900.000000 1625.3861 0.0000
176178.560410 286783.234679 1900.000000 1625.3861 0.0000
178583.752072 286780.919762 1900.000000 1625.3861 0.0000
180989.387985 286777.811015 1900.000000 1625.3861 0.0000
183394.407815 286774.732641 1900.000000 1625.3861 0.0000
185799.872406 286770.859468 1900.000000 1625.3861 0.0000
